ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777361089.252,34,29.5068,1,0,0.4138,0.4576,0.4414,0.000,0.000,0.0000,0.0000,0.2897,0.00,0.00,0.00,0.151,2.235,{},ACTIVE
1777361116.049,35,26.8066,1,0,0.2685,0.6812,0.6146,0.000,0.000,0.0000,0.0000,0.4351,0.00,0.00,0.00,2.934,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777361145.499,36,29.4569,1,0,0.4124,0.4422,0.4352,0.000,0.000,0.0000,0.0000,0.2494,0.00,0.00,0.00,0.132,2.235,{},ACTIVE
1777361172.321,37,26.8066,1,0,0.2712,0.6838,0.6105,0.000,0.000,0.0000,0.0000,0.4417,0.00,0.00,0.00,2.930,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777361201.893,38,29.5769,1,0,0.4049,0.4304,0.4280,0.000,0.000,0.0000,0.0000,0.3471,0.00,0.00,0.00,0.116,2.225,{},ACTIVE
1777361228.721,39,26.8157,1,0,0.2690,0.6836,0.6142,0.000,0.000,0.0000,0.0000,0.4339,0.00,0.00,0.00,2.931,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777361257.502,40,28.7871,1,0,0.4001,0.4251,0.4204,0.000,0.000,0.0000,0.0000,0.3738,0.00,0.00,0.00,0.148,2.223,{},ACTIVE
1777361284.343,41,26.8261,1,0,0.2686,0.6768,0.6113,0.000,0.000,0.0000,0.0000,0.4398,0.00,0.00,0.00,2.931,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777361311.871,42,27.5272,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777361339.411,43,27.5370,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":5.1425,""new"":5.65675,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""w_progress"":{""old"":0.81,""new"":0.729,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777361347.171,44,7.7473,1,0,0.1862,0.6469,0.5733,0.000,0.000,0.0000,0.0000,1.0415,0.00,0.00,0.00,2.022,3.861,"{""w_dpsi"":{""old"":9.27252,""new"":10.385222,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777361355.706,45,8.5213,1,0,0.1550,0.6617,0.5733,0.000,0.000,0.0000,0.0000,0.3830,0.00,0.00,0.00,1.850,3.406,{},ACTIVE
1777361364.264,46,8.5786,1,0,0.1534,0.6443,0.5588,0.000,0.000,0.0000,0.0000,0.3764,0.00,0.00,0.00,1.841,3.410,"{""w_dpsi"":{""old"":9.27252,""new"":10.385222,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777361372.855,47,8.5784,1,0,0.1540,0.6619,0.5720,0.000,0.000,0.0000,0.0000,0.3830,0.00,0.00,0.00,1.838,3.407,"{""w_dpsi"":{""old"":10.385222,""new"":11.631449,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362334.023,2,8.6188,1,0,0.1603,0.6861,0.5896,0.000,0.000,0.0000,0.0000,0.3928,0.00,0.00,0.00,1.828,3.403,{},WARMUP
1777362342.636,3,8.6083,1,0,0.1650,0.6920,0.5972,0.000,0.000,0.0000,0.0000,0.3932,0.00,0.00,0.00,1.837,3.405,{},ACTIVE
1777362351.344,4,8.6684,1,0,0.1595,0.6899,0.5943,0.000,0.000,0.0000,0.0000,0.8614,0.00,0.00,0.00,1.819,3.406,"{""w_dpsi"":{""old"":11.6314,""new"":13.027168,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362359.948,5,8.5984,1,0,0.1626,0.7126,0.6167,0.000,0.000,0.0000,0.0000,0.4012,0.00,0.00,0.00,1.833,3.403,"{""w_dpsi"":{""old"":13.027168,""new"":14.590428,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362368.521,6,8.5681,1,0,0.1690,0.7319,0.6369,0.000,0.000,0.0000,0.0000,0.4110,0.00,0.00,0.00,1.831,3.391,"{""w_dpsi"":{""old"":14.590428,""new"":16.34128,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362377.170,7,8.6485,1,0,0.1706,0.7438,0.6457,0.000,0.000,0.0000,0.0000,0.4179,0.00,0.00,0.00,1.818,3.387,"{""w_dpsi"":{""old"":16.34128,""new"":18.302233,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362386.001,8,8.8284,1,0,0.1729,0.7543,0.6541,0.000,0.000,0.0000,0.0000,0.4174,0.00,0.00,0.00,1.780,3.381,"{""w_dpsi"":{""old"":18.302233,""new"":20.498501,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362394.827,9,8.8179,1,0,0.1745,0.7620,0.6577,0.000,0.000,0.0000,0.0000,0.9177,0.00,0.00,0.00,1.778,3.370,"{""w_dpsi"":{""old"":20.498501,""new"":22.958321,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362403.596,10,8.7693,1,0,0.1729,0.7665,0.6687,0.000,0.000,0.0000,0.0000,0.4198,0.00,0.00,0.00,1.779,3.368,"{""w_dpsi"":{""old"":22.958321,""new"":25.71332,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362412.632,11,9.0172,1,0,0.1769,0.7648,0.6669,0.000,0.000,0.0000,0.0000,0.4130,0.00,0.00,0.00,1.719,3.350,"{""w_dpsi"":{""old"":25.71332,""new"":28.798918,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false}}",ACTIVE
1777362417.941,12,5.3195,1,0,0.1889,0.4274,0.4020,0.000,0.000,0.0000,0.0000,0.7234,0.00,0.00,0.00,1.475,3.180,"{""w_dpsi"":{""old"":28.798918,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362423.257,13,5.2785,1,0,0.1855,0.4392,0.4143,0.000,0.000,0.0000,0.0000,0.3629,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362428.521,14,5.2688,1,0,0.1860,0.4377,0.4144,0.000,0.000,0.0000,0.0000,0.3120,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362433.836,15,5.3075,1,0,0.1868,0.4377,0.4118,0.000,0.000,0.0000,0.0000,0.3358,0.00,0.00,0.00,1.474,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362439.184,16,5.3496,1,0,0.1895,0.4380,0.4122,0.000,0.000,0.0000,0.0000,1.0246,0.00,0.00,0.00,1.473,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362444.453,17,5.2575,1,0,0.1865,0.4395,0.4140,0.000,0.000,0.0000,0.0000,0.3221,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362449.736,18,5.2904,1,0,0.1842,0.4370,0.4112,0.000,0.000,0.0000,0.0000,0.3337,0.00,0.00,0.00,1.478,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362455.088,19,5.3467,1,0,0.1908,0.4372,0.4127,0.000,0.000,0.0000,0.0000,0.5252,0.00,0.00,0.00,1.469,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362460.394,20,5.3093,1,0,0.1871,0.4412,0.4147,0.000,0.000,0.0000,0.0000,0.3228,0.00,0.00,0.00,1.481,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362465.673,21,5.2776,1,0,0.1884,0.4397,0.4157,0.000,0.000,0.0000,0.0000,0.3151,0.00,0.00,0.00,1.486,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362471.000,22,5.3195,1,0,0.1857,0.4392,0.4151,0.000,0.000,0.0000,0.0000,0.7011,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362476.298,23,5.2978,1,0,0.1880,0.4381,0.4139,0.000,0.000,0.0000,0.0000,0.3669,0.00,0.00,0.00,1.480,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362481.615,24,5.3105,1,0,0.1871,0.4414,0.4140,0.000,0.000,0.0000,0.0000,1.3994,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362486.877,25,5.2567,1,0,0.1876,0.4410,0.4143,0.000,0.000,0.0000,0.0000,0.3243,0.00,0.00,0.00,1.497,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362492.200,26,5.3281,1,0,0.1844,0.4385,0.4123,0.000,0.000,0.0000,0.0000,0.3270,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362497.477,27,5.2695,1,0,0.1846,0.4363,0.4100,0.000,0.000,0.0000,0.0000,0.3249,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362502.782,28,5.3077,1,0,0.1853,0.4389,0.4134,0.000,0.000,0.0000,0.0000,0.3338,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362508.064,29,5.2785,1,0,0.1850,0.4369,0.4110,0.000,0.000,0.0000,0.0000,1.0964,0.00,0.00,0.00,1.483,3.179,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362513.340,30,5.2785,1,0,0.1880,0.4394,0.4163,0.000,0.000,0.0000,0.0000,0.3053,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362518.660,31,5.3093,1,0,0.1856,0.4369,0.4123,0.000,0.000,0.0000,0.0000,1.0700,0.00,0.00,0.00,1.473,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362523.937,32,5.2776,1,0,0.1838,0.4369,0.4101,0.000,0.000,0.0000,0.0000,0.3209,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362529.279,33,5.3386,1,0,0.1865,0.4405,0.4157,0.000,0.000,0.0000,0.0000,1.1019,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362534.536,34,5.2583,1,0,0.1844,0.4360,0.4117,0.000,0.000,0.0000,0.0000,0.9258,0.00,0.00,0.00,1.482,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362539.818,35,5.2784,1,0,0.1861,0.4393,0.4155,0.000,0.000,0.0000,0.0000,0.3129,0.00,0.00,0.00,1.490,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362545.121,36,5.2983,1,0,0.1843,0.4364,0.4107,0.000,0.000,0.0000,0.0000,0.5289,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362550.431,37,5.3084,1,0,0.1880,0.4417,0.4161,0.000,0.000,0.0000,0.0000,0.3295,0.00,0.00,0.00,1.475,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362555.747,38,5.3086,1,0,0.1832,0.4364,0.4103,0.000,0.000,0.0000,0.0000,0.4220,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362561.113,39,5.3615,1,0,0.1972,0.4367,0.4099,0.000,0.000,0.0000,0.0000,0.3261,0.00,0.00,0.00,1.473,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362566.420,40,5.3085,1,0,0.1845,0.4406,0.4154,0.000,0.000,0.0000,0.0000,0.4190,0.00,0.00,0.00,1.475,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362571.711,41,5.2885,1,0,0.1867,0.4383,0.4132,0.000,0.000,0.0000,0.0000,0.3241,0.00,0.00,0.00,1.484,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362577.082,42,5.3687,1,0,0.1951,0.4366,0.4121,0.000,0.000,0.0000,0.0000,0.7251,0.00,0.00,0.00,1.466,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362582.377,43,5.2886,1,0,0.1865,0.4397,0.4161,0.000,0.000,0.0000,0.0000,0.3085,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362587.706,44,5.3287,1,0,0.1912,0.4370,0.4134,0.000,0.000,0.0000,0.0000,0.4614,0.00,0.00,0.00,1.479,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362593.010,45,5.2996,1,0,0.1843,0.4379,0.4125,0.000,0.000,0.0000,0.0000,0.5331,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362598.317,46,5.2975,1,0,0.1858,0.4394,0.4145,0.000,0.000,0.0000,0.0000,0.3309,0.00,0.00,0.00,1.479,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362603.654,47,5.3394,1,0,0.1877,0.4414,0.4152,0.000,0.000,0.0000,0.0000,0.3275,0.00,0.00,0.00,1.476,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362608.934,48,5.2786,1,0,0.1867,0.4414,0.4147,0.000,0.000,0.0000,0.0000,1.1334,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362614.215,49,5.2776,1,0,0.1877,0.4396,0.4149,0.000,0.000,0.0000,0.0000,0.3202,0.00,0.00,0.00,1.492,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362619.507,50,5.2885,1,0,0.1853,0.4368,0.4128,0.000,0.000,0.0000,0.0000,0.3175,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362624.804,51,5.2988,1,0,0.1870,0.4406,0.4169,0.000,0.000,0.0000,0.0000,0.3104,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362630.108,52,5.2983,1,0,0.1867,0.4407,0.4144,0.000,0.000,0.0000,0.0000,0.3284,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362635.390,53,5.2784,1,0,0.1856,0.4387,0.4156,0.000,0.000,0.0000,0.0000,0.3081,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362640.692,54,5.2994,1,0,0.1861,0.4386,0.4146,0.000,0.000,0.0000,0.0000,0.3089,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362645.989,55,5.2977,1,0,0.1880,0.4410,0.4160,0.000,0.000,0.0000,0.0000,0.3172,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362651.316,56,5.3183,1,0,0.1840,0.4391,0.4126,0.000,0.000,0.0000,0.0000,0.4002,0.00,0.00,0.00,1.474,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362656.583,57,5.2706,1,0,0.1884,0.4394,0.4151,0.000,0.000,0.0000,0.0000,0.3142,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362661.882,58,5.2976,1,0,0.1865,0.4400,0.4136,0.000,0.000,0.0000,0.0000,0.3301,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362667.208,59,5.3276,1,0,0.1917,0.4388,0.4123,0.000,0.000,0.0000,0.0000,0.4506,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362672.507,60,5.2787,1,0,0.1841,0.4365,0.4136,0.000,0.000,0.0000,0.0000,0.3089,0.00,0.00,0.00,1.483,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362677.791,61,5.2887,1,0,0.1850,0.4378,0.4150,0.000,0.000,0.0000,0.0000,0.3069,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362683.081,62,5.2987,1,0,0.1856,0.4380,0.4138,0.000,0.000,0.0000,0.0000,0.5311,0.00,0.00,0.00,1.479,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362688.412,63,5.3185,1,0,0.1854,0.4395,0.4158,0.000,0.000,0.0000,0.0000,0.4289,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362693.660,64,5.2487,1,0,0.1851,0.4385,0.4100,0.000,0.000,0.0000,0.0000,0.3213,0.00,0.00,0.00,1.496,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362698.960,65,5.2996,1,0,0.1848,0.4349,0.4094,0.000,0.000,0.0000,0.0000,0.3191,0.00,0.00,0.00,1.478,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362704.261,66,5.2973,1,0,0.1858,0.4394,0.4135,0.000,0.000,0.0000,0.0000,0.3078,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362709.560,67,5.2996,1,0,0.1863,0.4388,0.4148,0.000,0.000,0.0000,0.0000,0.3190,0.00,0.00,0.00,1.479,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362714.845,68,5.2777,1,0,0.1861,0.4399,0.4162,0.000,0.000,0.0000,0.0000,0.3194,0.00,0.00,0.00,1.484,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362720.157,69,5.3085,1,0,0.1853,0.4381,0.4125,0.000,0.000,0.0000,0.0000,0.3979,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362725.434,70,5.2781,1,0,0.1849,0.4372,0.4127,0.000,0.000,0.0000,0.0000,0.3125,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362730.736,71,5.2984,1,0,0.1863,0.4401,0.4145,0.000,0.000,0.0000,0.0000,0.5498,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362736.030,72,5.2889,1,0,0.1849,0.4389,0.4121,0.000,0.000,0.0000,0.0000,0.3328,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362741.320,73,5.2885,1,0,0.1849,0.4388,0.4129,0.000,0.000,0.0000,0.0000,0.3171,0.00,0.00,0.00,1.486,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362746.619,74,5.2987,1,0,0.1847,0.4393,0.4137,0.000,0.000,0.0000,0.0000,0.5365,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362751.900,75,5.2785,1,0,0.1852,0.4417,0.4140,0.000,0.000,0.0000,0.0000,0.3305,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362757.198,76,5.2987,1,0,0.1858,0.4382,0.4123,0.000,0.000,0.0000,0.0000,0.5287,0.00,0.00,0.00,1.479,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362762.515,77,5.3092,1,0,0.1851,0.4398,0.4140,0.000,0.000,0.0000,0.0000,1.1545,0.00,0.00,0.00,1.474,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362767.802,78,5.2875,1,0,0.1851,0.4386,0.4127,0.000,0.000,0.0000,0.0000,0.3687,0.00,0.00,0.00,1.480,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362773.073,79,5.2687,1,0,0.1869,0.4400,0.4140,0.000,0.000,0.0000,0.0000,0.3226,0.00,0.00,0.00,1.491,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777362778.358,80,5.2786,1,0,0.1847,0.4371,0.4139,0.000,0.000,0.0000,0.0000,0.3174,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
